SeniorCity,Partner,Dependents,Service1,Service2,Security,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,InternetService,AutoPayment_flag,Charges,Contract_months,PaymentMethod_simple,Demand,Class_flag
1,1,0,1,0,0,0,0,1,1,1,0,82.9,1,Electronic check,880.05,0
1,0,0,1,0,0,0,0,0,1,1,0,70.35,1,Electronic check,139.05,1
1,1,1,0,0,0,0,0,0,1,1,0,35.9,1,Electronic check,973.65,0
1,0,0,1,1,0,0,1,0,1,1,1,82.65,1,Automatic,1470.05,0
0,1,1,1,0,0,0,0,0,1,0,0,19.85,24,Mailed check,739.35,0
0,0,0,1,0,0,0,0,0,1,0,0,19.2,12,Mailed check,161.95,0
0,0,0,1,1,0,1,1,0,1,1,1,94.9,12,Automatic,4422.95,0
0,0,0,1,1,0,0,0,0,1,1,0,73.85,1,Electronic check,511.25,1
0,0,0,1,1,0,0,1,0,0,1,0,80.6,1,Mailed check,155.8,1
0,1,1,1,1,0,1,1,1,1,1,1,75.8,12,Automatic,5293.95,1
0,0,0,1,1,0,1,1,0,1,1,0,104.6,24,Electronic check,4759.85,1
0,0,0,1,1,1,1,1,1,1,1,0,88.15,24,Electronic check,6148.45,0
0,0,0,1,0,0,1,0,0,1,1,1,94.8,1,Automatic,3565.65,0
0,1,0,1,1,0,1,1,0,1,1,0,103.4,1,Electronic check,6603.0,1
1,0,0,1,0,0,1,0,1,0,1,1,54.65,1,Automatic,1830.1,0
0,1,0,1,1,1,1,1,1,0,1,1,85.75,24,Automatic,6223.8,0
0,1,1,1,1,1,1,1,0,1,1,1,67.45,1,Automatic,4508.65,0
0,0,0,1,0,0,0,0,0,0,0,0,20.5,12,Mailed check,1328.15,0
0,0,1,1,0,0,0,0,0,1,0,1,20.25,12,Automatic,865.0,0
1,0,0,1,1,0,0,0,0,1,1,0,72.1,1,Electronic check,72.1,0
0,0,0,1,0,0,0,0,0,1,1,0,90.4,1,Electronic check,168.2,1
0,1,0,1,0,0,0,0,0,0,0,1,19.45,24,Automatic,1303.5,0
0,0,0,0,0,0,0,0,0,1,1,0,44.95,1,Electronic check,996.85,0
1,1,0,1,0,1,1,1,0,0,1,1,97.0,12,Automatic,6430.9,0
0,1,1,1,1,1,0,1,1,1,1,1,62.8,24,Automatic,2278.75,0
0,0,1,1,0,0,0,0,0,0,1,0,44.6,12,Mailed check,681.4,0
1,0,0,1,0,0,0,0,0,1,1,0,89.15,1,Electronic check,574.35,0
0,1,1,1,1,0,1,1,0,1,1,1,84.8,1,Automatic,371.9,1
1,0,0,0,0,1,0,0,0,1,1,0,41.9,1,Electronic check,840.1,1
0,0,0,1,0,0,0,0,0,1,1,1,80.25,1,Automatic,846.0,1
1,0,0,1,1,1,0,0,0,1,1,0,54.1,1,Electronic check,889.0,0
0,1,0,1,1,0,1,0,1,1,1,0,105.25,24,Electronic check,6823.4,0
1,1,0,0,0,1,0,0,0,0,1,1,30.75,1,Automatic,805.1,1
0,1,1,1,1,1,0,0,0,0,1,0,97.1,12,Electronic check,4016.75,0
0,0,1,1,0,0,0,0,0,0,0,0,20.2,1,Mailed check,83.75,0
0,0,0,1,0,0,1,0,1,1,1,1,98.8,24,Automatic,3959.15,0
0,1,0,1,0,0,0,1,0,0,1,1,50.3,12,Automatic,2878.55,0
0,0,0,1,0,0,0,0,0,1,0,0,20.55,24,Mailed check,945.7,0
0,0,0,1,0,0,0,0,1,1,1,1,75.9,1,Automatic,1373.05,0
0,0,0,1,0,0,0,1,0,0,1,1,96.5,1,Automatic,492.55,1
0,1,0,1,0,1,0,0,0,1,1,1,59.95,1,Automatic,1406.0,0
0,0,0,1,0,0,0,0,0,0,0,0,19.15,1,Mailed check,19.15,0
0,1,0,1,1,0,0,1,0,1,1,1,98.65,12,Automatic,6962.85,0
0,1,1,1,1,1,1,1,1,1,1,1,112.6,24,Automatic,8126.65,0
0,1,1,1,0,0,0,0,0,0,0,0,20.6,12,Mailed check,690.25,0
0,0,0,1,1,0,0,0,0,1,1,0,85.65,1,Electronic check,181.5,1
0,0,1,0,0,1,0,0,1,0,1,0,35.75,24,Mailed check,830.8,0
0,1,1,1,1,0,1,1,1,1,1,1,99.75,12,Automatic,5608.4,0
0,0,0,1,0,0,1,0,0,1,1,1,96.1,1,Automatic,3646.8,0
0,0,0,1,1,0,1,1,1,0,1,1,85.1,12,Automatic,3662.25,0
0,0,0,0,0,0,0,0,0,0,1,0,25.35,1,Mailed check,25.35,0
0,1,0,1,1,0,0,1,1,1,1,1,104.95,1,Automatic,2566.5,1
0,0,0,1,1,1,1,1,1,0,1,0,89.65,24,Electronic check,5308.7,0
0,0,0,1,1,0,0,1,1,0,1,0,86.75,12,Electronic check,1410.25,0
0,1,0,1,0,0,1,1,1,1,1,1,86.2,12,Automatic,3339.05,0
0,0,0,1,0,0,1,0,0,0,1,0,50.65,1,Mailed check,50.65,1
1,1,1,0,0,1,1,1,1,1,1,1,64.8,24,Automatic,4732.35,0
0,0,0,1,1,0,1,0,0,1,1,1,90.85,1,Automatic,90.85,1
0,0,0,1,1,0,1,1,0,1,1,1,108.1,24,Automatic,5067.45,0
1,1,0,1,0,0,0,0,0,0,0,0,19.95,1,Mailed check,214.75,1
1,1,0,1,1,0,1,1,0,1,1,0,85.45,1,Electronic check,4874.7,1
0,0,0,0,0,1,1,1,1,1,1,0,54.75,12,Electronic check,2348.45,0
0,0,0,1,1,0,0,1,0,1,1,0,90.4,1,Mailed check,4063.0,0
0,0,1,1,0,0,0,0,0,0,1,0,44.0,1,Electronic check,44.0,0
0,0,0,1,1,0,0,0,0,1,1,1,95.6,1,Automatic,2595.25,0
1,1,0,1,1,0,1,1,1,1,1,1,84.8,1,Automatic,2309.55,0
1,0,0,1,0,0,0,0,0,1,1,0,44.3,1,Electronic check,89.3,0
0,0,0,1,0,0,0,0,0,0,0,0,19.9,1,Mailed check,367.55,0
1,1,0,1,1,0,0,0,0,1,1,0,95.05,1,Electronic check,3944.5,0
0,0,0,1,1,1,1,1,1,1,1,1,90.05,24,Automatic,5965.95,0
1,1,0,1,1,1,0,1,1,1,1,1,109.9,1,Automatic,3694.7,0
0,0,0,1,0,0,1,0,0,1,1,1,73.95,1,Automatic,2524.45,1
1,0,0,0,0,0,0,1,1,1,1,0,54.6,1,Electronic check,1803.7,0
0,1,1,1,0,0,0,0,0,0,0,0,20.05,12,Mailed check,415.1,0
0,0,0,1,0,0,0,0,0,0,0,1,19.75,12,Automatic,624.15,0
0,0,0,1,0,0,0,0,0,0,0,1,20.05,12,Automatic,237.7,0
0,1,1,1,1,0,0,1,0,1,1,1,99.45,1,Automatic,7007.6,1
0,1,0,1,0,1,0,0,1,0,1,1,55.9,12,Automatic,3848.8,0
0,0,0,1,0,0,0,0,0,1,0,0,19.7,24,Mailed check,419.4,0
0,0,0,1,0,0,0,0,0,1,0,1,19.8,24,Automatic,1468.75,0
0,1,1,1,1,1,0,1,0,1,1,1,95.4,12,Automatic,5812.0,0
1,1,1,1,0,0,1,0,0,1,1,0,93.95,1,Mailed check,2861.45,0
0,0,0,1,0,0,0,0,0,1,0,0,19.9,1,Mailed check,19.9,1
0,0,0,1,0,0,0,0,0,1,0,0,19.6,1,Mailed check,19.6,1
1,0,0,1,1,0,1,0,0,1,1,0,81.35,1,Electronic check,233.7,1
0,1,0,1,1,0,0,0,0,1,0,1,24.45,12,Automatic,1066.15,0
0,1,0,1,1,0,0,0,0,1,1,0,74.95,1,Electronic check,2149.05,0
0,0,0,1,1,0,1,1,1,1,1,0,87.35,1,Electronic check,4473.0,0
1,1,0,1,0,0,0,0,0,1,1,1,70.65,1,Automatic,3545.05,0
0,1,1,1,0,0,1,0,0,0,1,1,73.25,1,Automatic,1195.75,0
0,1,0,1,1,0,1,1,1,1,1,1,98.7,24,Automatic,6858.9,0
0,1,1,1,1,0,0,0,0,1,0,0,24.8,24,Mailed check,1024.7,0
0,1,1,1,0,0,1,0,0,0,1,0,83.3,1,Electronic check,1845.9,1
1,0,0,1,0,0,0,1,0,1,1,1,75.3,1,Automatic,75.3,1
0,1,1,1,1,0,0,0,0,1,0,0,24.3,1,Mailed check,132.25,0
0,0,0,1,0,0,0,0,0,1,1,1,69.85,1,Automatic,515.45,0
0,0,1,1,1,0,1,1,1,0,1,1,100.55,12,Automatic,2830.45,0
0,1,1,1,1,0,0,0,0,0,0,0,25.7,12,Mailed check,1110.5,0
0,0,0,0,0,1,1,1,0,0,1,1,40.7,1,Automatic,449.3,0
1,1,0,1,1,0,0,0,0,0,1,1,51.65,1,Automatic,2838.55,0
1,1,0,1,1,0,1,1,0,1,1,1,105.1,12,Automatic,5376.4,0
0,1,1,1,1,0,0,0,0,0,1,0,85.95,1,Electronic check,858.6,0
0,0,0,1,1,0,0,0,0,1,1,1,75.6,1,Automatic,1395.05,0
0,1,0,1,1,1,0,0,1,0,1,1,58.25,12,Automatic,3975.7,0
0,1,1,1,0,0,0,0,0,1,0,0,19.4,1,Mailed check,1182.55,1
0,1,1,0,0,1,1,1,1,1,1,1,65.2,24,Automatic,4784.45,0
0,0,0,1,0,1,0,1,0,0,1,0,53.45,1,Electronic check,119.5,0
0,0,0,1,0,0,0,0,0,1,1,1,45.4,1,Automatic,518.9,1
0,1,0,1,0,0,0,0,0,1,0,0,19.75,24,Electronic check,899.45,0
0,0,0,0,0,0,0,1,1,1,1,1,44.45,1,Automatic,1183.8,0
0,1,0,1,0,0,0,0,0,0,0,1,20.85,12,Automatic,720.05,0
0,1,1,1,1,1,1,1,1,1,1,1,114.05,24,Automatic,8468.2,0
0,1,0,1,1,0,0,0,1,1,1,1,89.85,1,Automatic,3161.2,0
0,0,0,1,0,0,0,1,1,0,1,0,55.05,1,Mailed check,55.05,0
0,1,1,1,1,1,0,1,1,1,1,0,112.95,1,Electronic check,1882.55,0
1,0,0,1,1,1,0,0,0,0,1,1,101.55,1,Automatic,5070.4,0
0,1,0,1,1,1,1,1,1,1,1,0,114.65,12,Mailed check,6049.5,0
0,0,1,1,1,1,0,0,0,0,1,0,64.8,1,Electronic check,1166.7,0
0,1,0,1,0,0,0,0,0,0,1,0,80.4,1,Electronic check,2937.65,0
0,0,0,1,1,0,1,1,0,1,1,0,105.9,1,Electronic check,6396.45,1
0,0,0,1,0,0,0,0,0,0,1,0,69.55,1,Mailed check,69.55,1
0,1,1,1,1,0,0,0,0,1,0,1,25.05,24,Automatic,1270.25,0
0,1,1,1,0,0,0,1,0,1,1,0,94.75,1,Electronic check,759.55,0
0,1,1,1,0,1,1,0,1,0,1,1,105.5,24,Automatic,7611.55,0
0,0,0,1,1,0,0,0,0,0,0,0,24.7,12,Mailed check,1642.75,0
1,0,0,1,0,1,0,1,1,1,1,0,69.75,1,Mailed check,1545.4,0
0,1,0,0,0,0,1,1,1,1,1,1,60.2,1,Automatic,3582.4,0
0,1,1,1,0,0,0,0,0,1,1,0,81.05,1,Electronic check,2227.1,1
0,1,0,1,1,0,0,0,0,0,0,0,24.4,24,Mailed check,1417.9,0
0,0,0,1,1,0,1,1,0,1,1,0,104.15,1,Electronic check,2494.65,0
0,1,1,1,0,0,1,1,1,0,1,1,92.9,12,Automatic,2768.35,0
0,1,1,1,0,0,1,1,1,0,1,1,80.8,24,Automatic,2369.3,0
0,1,0,1,0,0,0,0,0,0,0,0,20.0,1,Mailed check,38.0,0
0,0,0,1,1,0,0,0,0,1,1,0,75.1,1,Electronic check,75.1,0
0,0,1,1,0,0,0,0,0,0,0,0,19.65,1,Mailed check,100.9,0
0,1,0,1,0,0,1,0,0,1,1,1,69.45,1,Automatic,1614.05,0
0,1,1,1,1,0,0,1,0,0,1,0,101.15,1,Electronic check,385.9,1
0,0,0,1,1,0,1,0,0,1,1,0,99.8,1,Electronic check,673.25,1
1,1,0,1,1,1,1,1,1,1,1,1,116.05,24,Automatic,8404.9,0
0,0,0,0,0,0,0,0,1,1,1,0,40.05,24,Mailed check,2799.75,0
1,1,0,1,1,0,0,1,1,0,1,0,102.1,24,Electronic check,6538.45,0
0,1,1,1,1,0,1,0,0,1,1,0,89.7,12,Electronic check,6588.95,0
0,0,1,1,0,0,0,0,0,0,0,0,19.9,24,Mailed check,868.1,0
0,1,1,1,0,0,0,0,0,0,1,0,55.95,1,Electronic check,734.35,1
1,0,0,1,0,0,0,0,0,0,0,0,20.65,12,Mailed check,330.6,0
0,0,0,1,0,0,0,0,0,1,1,0,55.0,1,Electronic check,55.0,1
0,1,0,1,0,0,0,1,0,1,1,0,70.05,1,Mailed check,564.4,0
0,1,0,1,0,1,0,0,1,0,1,0,53.6,1,Mailed check,1315.35,0
0,1,1,1,0,0,1,0,0,1,1,0,74.7,1,Electronic check,74.7,1
0,0,0,1,1,0,1,0,0,1,1,0,80.25,1,Electronic check,1861.5,1
1,1,1,1,0,0,1,0,1,1,1,0,76.05,1,Electronic check,2747.2,0
0,1,1,1,0,1,1,1,1,1,1,0,75.7,1,Electronic check,554.05,0
0,0,0,1,0,0,0,0,1,1,1,0,96.1,1,Electronic check,453.4,1
0,0,1,1,0,0,0,0,0,0,1,1,69.0,1,Automatic,994.8,1
0,1,1,1,0,0,0,0,0,0,0,0,19.65,24,Mailed check,225.75,0
0,1,0,0,0,1,0,1,0,1,1,1,45.3,1,Automatic,2145.0,1
1,0,0,1,0,0,0,0,0,1,1,0,81.45,1,Electronic check,1671.6,0
0,1,0,1,1,0,1,1,1,1,1,1,108.5,12,Automatic,8003.8,0
0,1,1,1,0,0,1,0,0,1,1,0,83.55,1,Electronic check,680.05,1
0,1,1,1,1,0,0,0,0,1,1,1,84.5,24,Automatic,6130.85,0
0,0,0,1,1,0,1,0,0,1,1,0,100.15,1,Electronic check,1415.0,0
0,0,0,1,1,0,1,1,1,1,1,1,88.6,24,Automatic,6201.95,0
0,0,1,1,1,0,0,0,0,1,1,0,74.35,1,Electronic check,74.35,1
0,1,1,1,1,0,1,1,0,1,1,1,104.8,24,Automatic,6597.25,0
0,0,0,1,0,0,1,0,0,1,1,0,59.0,1,Electronic check,114.15,0
0,1,0,1,0,1,0,0,0,1,1,0,74.4,1,Electronic check,139.4,1
1,1,0,1,1,0,1,0,0,0,1,1,64.05,12,Automatic,3902.6,0
0,0,0,1,0,0,0,0,0,0,0,0,20.4,1,Mailed check,20.4,0
0,0,0,0,0,0,1,1,0,1,1,1,43.75,12,Automatic,903.6,1
0,1,0,1,0,1,1,0,1,0,1,0,60.9,1,Mailed check,1785.65,0
0,1,0,1,0,0,0,0,0,0,0,1,19.8,24,Automatic,1397.65,0
1,0,0,0,0,0,1,0,0,0,1,0,28.45,1,Electronic check,131.05,1
0,0,0,1,1,1,1,1,0,1,1,1,99.7,1,Automatic,1238.45,1
0,0,0,1,1,1,1,1,1,0,1,1,116.25,12,Automatic,3899.05,0
1,1,0,1,1,1,0,0,0,1,1,1,80.7,24,Automatic,5676.0,0
0,1,1,1,1,1,0,0,0,0,1,1,65.2,12,Automatic,4543.15,0
0,1,1,1,0,1,0,1,1,1,1,1,84.05,1,Automatic,4326.8,0
0,0,1,1,1,1,1,1,1,1,1,1,79.45,24,Automatic,5502.55,0
1,0,0,1,1,0,1,1,0,1,1,0,94.1,1,Electronic check,1782.4,1
0,0,1,1,1,0,0,1,0,1,1,0,78.0,1,Mailed check,851.8,0
0,1,0,1,0,0,0,0,1,1,1,0,94.2,1,Electronic check,167.5,1
0,1,1,1,1,0,0,0,1,1,1,0,80.5,1,Electronic check,502.85,1
0,0,0,1,0,0,0,0,0,0,0,0,19.85,1,Mailed check,19.85,0
1,1,1,1,0,1,0,1,1,0,1,1,94.3,12,Automatic,1818.3,0
0,0,0,1,1,1,0,1,0,1,1,0,106.45,1,Electronic check,6300.15,0
1,1,0,1,1,0,0,0,0,1,1,0,74.35,1,Electronic check,334.8,1
0,0,0,1,1,0,1,0,1,1,1,1,105.45,1,Automatic,5916.95,0
0,0,0,1,1,1,1,1,1,1,1,1,95.0,1,Automatic,2852.4,0
0,0,0,1,1,0,0,1,1,0,1,1,104.8,1,Automatic,4131.95,1
0,0,0,1,0,1,0,0,1,0,1,0,54.3,12,Mailed check,1546.3,0
1,1,0,1,0,0,0,0,0,0,1,0,70.05,1,Electronic check,302.6,0
1,1,0,1,0,1,0,0,0,1,1,1,75.2,1,Automatic,1929.35,1
0,0,0,1,0,0,0,0,0,0,0,1,20.05,1,Automatic,265.45,0
0,1,1,1,1,0,1,1,0,1,1,0,105.4,12,Electronic check,6989.45,0
1,1,0,1,1,0,0,0,0,1,1,0,51.6,1,Electronic check,1442.0,0
0,1,1,1,1,0,0,0,0,0,1,1,85.5,1,Automatic,4713.4,0
0,0,0,1,1,0,0,0,0,0,1,1,75.6,1,Automatic,1758.6,1
0,1,0,1,1,0,0,1,0,1,1,0,100.05,1,Electronic check,3480.0,1
0,0,0,1,0,1,0,1,0,0,1,0,91.25,12,Electronic check,4738.3,0
1,1,1,1,1,1,1,1,1,1,1,1,115.75,24,Automatic,8399.15,0
0,1,1,1,1,0,1,0,1,1,1,1,94.7,12,Automatic,5430.35,0
0,1,1,1,0,0,0,0,0,0,0,0,19.6,24,Mailed check,686.95,0
1,0,0,1,1,0,1,1,1,1,1,1,99.9,24,Automatic,5706.3,0
0,1,1,1,0,0,0,0,0,1,0,1,21.1,24,Automatic,490.65,0
0,1,1,1,0,0,0,0,0,0,0,1,20.05,24,Automatic,1360.25,0
0,0,0,1,0,0,0,0,0,1,1,0,79.95,1,Electronic check,174.45,0
1,1,1,1,1,0,0,1,1,1,1,1,107.15,12,Automatic,7379.8,0
0,0,0,1,1,0,0,0,0,1,1,0,85.0,1,Electronic check,85.0,1
0,0,0,1,1,0,0,1,0,1,1,0,89.55,1,Electronic check,1021.75,0
0,1,0,1,1,0,1,0,0,1,1,1,81.55,1,Automatic,5029.05,0
0,1,1,1,0,1,1,1,0,1,1,0,58.45,12,Mailed check,1955.4,0
0,1,0,1,0,0,1,0,0,1,1,1,95.65,12,Automatic,6744.2,0
0,1,1,1,0,0,1,1,1,1,1,1,80.6,24,Automatic,4946.7,0
0,1,1,1,1,1,1,1,1,1,1,1,113.1,24,Automatic,8248.5,0
0,0,0,1,1,0,0,0,0,1,1,0,58.95,1,Mailed check,601.6,0
0,0,0,1,0,0,0,0,0,0,0,0,19.55,1,Mailed check,19.55,0
0,0,0,1,1,0,0,0,0,1,1,1,86.05,1,Automatic,834.1,1
0,0,0,0,0,1,0,0,1,1,1,1,45.55,1,Automatic,597.0,1
0,1,1,1,0,0,0,0,0,1,1,1,78.95,12,Automatic,2647.2,0
0,1,1,1,0,0,1,0,0,1,1,0,86.3,1,Mailed check,3266.0,1
0,0,0,1,1,0,1,0,1,1,1,1,105.05,12,Automatic,6744.25,0
1,1,0,1,1,1,1,1,0,1,1,1,101.9,12,Automatic,5265.5,0
0,0,0,1,0,0,0,0,0,0,0,0,19.75,1,Mailed check,311.6,0
0,1,1,1,1,1,1,1,0,1,1,1,110.3,24,Automatic,7966.9,0
0,1,1,1,1,1,1,1,1,1,1,1,115.6,24,Automatic,8220.4,0
0,1,1,1,0,0,0,0,0,0,0,1,19.35,24,Automatic,1153.25,0
0,1,1,1,1,0,0,0,0,1,0,1,25.6,24,Automatic,514.75,0
0,0,0,1,1,0,1,0,0,1,1,1,80.35,1,Automatic,2596.15,1
0,1,1,1,1,1,0,1,0,1,1,1,68.75,12,Automatic,3808.0,0
0,0,0,1,0,0,0,0,0,0,0,1,19.9,1,Automatic,19.9,0
0,0,0,1,0,1,1,0,1,0,1,0,70.6,12,Mailed check,2708.2,0
0,0,0,1,0,0,0,0,0,0,1,0,70.2,1,Electronic check,760.05,0
0,0,0,1,0,0,0,0,1,1,1,0,49.3,1,Electronic check,49.3,0
0,1,0,1,1,0,1,0,1,1,1,0,107.25,12,Electronic check,6033.3,0
0,1,0,1,1,0,0,0,0,1,0,0,23.6,1,Mailed check,89.05,0
0,1,1,1,0,1,0,0,0,0,1,1,69.7,1,Automatic,516.15,0
0,1,1,1,1,0,0,1,0,1,1,1,99.5,24,Automatic,5861.75,0
0,0,0,1,0,0,0,1,1,0,1,1,64.3,1,Automatic,445.95,0
0,1,1,1,0,1,0,1,1,1,1,1,70.85,24,Automatic,4973.4,0
0,1,1,1,0,1,0,0,1,0,1,0,101.9,12,Electronic check,1667.25,0
0,1,0,1,1,1,1,0,1,0,1,1,73.5,24,Automatic,5357.75,0
0,0,0,1,1,0,0,1,0,1,1,0,100.25,1,Electronic check,3527.6,1
0,0,0,0,0,0,1,1,1,1,1,1,40.4,12,Automatic,422.6,0
0,1,1,1,0,0,0,0,0,1,0,1,19.25,24,Automatic,1103.25,0
1,0,0,1,1,0,1,0,1,0,1,1,59.6,24,Automatic,2754.0,0
0,0,0,1,0,0,0,1,1,0,1,1,64.9,12,Automatic,697.25,0
0,1,0,1,1,0,1,0,0,0,1,1,100.3,12,Automatic,5614.45,1
1,1,0,1,1,0,1,1,1,1,1,0,110.85,1,Electronic check,3204.4,0
0,1,0,1,0,1,1,0,1,1,1,0,81.05,24,Mailed check,4747.65,0
0,1,1,1,1,1,0,1,0,0,1,1,98.05,12,Automatic,3082.1,0
0,0,0,1,0,0,0,0,0,1,1,0,70.5,1,Electronic check,597.9,0
1,1,0,1,1,1,1,0,0,1,1,0,94.55,1,Electronic check,3365.4,0
0,0,0,1,0,0,0,0,0,1,0,0,19.65,1,Mailed check,38.8,0
0,1,1,1,0,0,0,0,0,0,0,0,19.0,1,Mailed check,233.55,1
0,0,0,1,0,1,0,0,0,0,1,0,75.3,1,Mailed check,75.3,1
1,0,0,1,1,0,0,1,0,1,1,0,89.2,1,Electronic check,346.2,1
0,1,1,1,0,0,0,0,0,1,0,0,19.0,1,Mailed check,19.0,0
0,0,0,1,0,0,0,0,0,1,0,0,20.0,1,Mailed check,61.7,0
1,0,0,1,1,0,0,0,0,1,1,0,85.7,1,Electronic check,85.7,1
0,0,0,1,0,1,1,0,0,1,1,1,63.25,24,Automatic,3342.45,0
0,1,1,1,0,0,0,0,0,0,0,0,20.1,12,Mailed check,85.1,0
0,1,0,1,1,1,1,1,0,1,1,0,99.15,24,Electronic check,7422.1,0
0,1,1,1,1,1,1,1,1,0,1,0,90.4,24,Electronic check,6668.05,0
0,1,0,1,1,1,0,1,1,1,1,1,111.9,24,Automatic,8071.05,0
0,1,1,1,1,0,0,0,0,0,0,0,24.9,12,Electronic check,1174.8,0
0,1,1,1,1,1,1,1,0,0,1,1,83.5,24,Automatic,5435.0,0
0,0,0,1,0,1,1,1,0,1,1,1,84.3,1,Automatic,2438.6,0
0,0,0,1,0,0,0,0,0,0,1,0,45.6,1,Mailed check,45.6,0
0,0,0,1,1,1,0,1,1,1,1,0,61.65,1,Mailed check,713.75,1
0,0,0,0,0,1,1,1,1,0,1,0,54.85,24,Mailed check,916.15,0
0,0,0,1,1,0,0,0,1,0,1,0,65.55,1,Mailed check,237.2,0
0,1,0,1,1,0,1,0,0,1,1,1,90.35,12,Automatic,4614.55,0
0,1,0,1,0,0,0,0,0,1,0,1,20.4,24,Automatic,1414.45,0
0,0,0,1,0,0,0,0,1,1,1,1,74.55,1,Automatic,1170.5,0
0,0,0,1,0,0,0,0,0,0,0,0,19.95,12,Mailed check,47.7,0
0,1,1,1,1,0,0,0,0,1,1,1,74.25,12,Automatic,4859.25,0
0,0,0,1,1,0,1,1,1,0,1,0,108.65,24,Electronic check,4903.2,0
0,0,0,1,1,1,0,1,1,1,1,1,109.55,12,Automatic,3608.0,0
0,1,0,1,1,1,0,1,1,0,1,1,86.65,24,Automatic,6094.25,0
0,1,1,1,0,1,0,1,1,0,1,1,81.0,24,Automatic,3084.9,0
0,0,1,1,0,0,0,0,1,0,1,1,47.85,12,Automatic,2356.75,0
0,1,1,1,1,1,1,1,1,0,1,1,114.55,24,Automatic,8306.05,0
1,1,0,1,1,1,0,1,0,0,1,1,105.25,1,Automatic,6786.4,1
0,1,1,0,0,0,1,0,0,1,1,0,29.95,1,Electronic check,248.95,1
0,1,1,1,0,1,1,1,1,0,1,0,65.0,1,Mailed check,663.05,1
0,0,1,1,0,0,0,0,0,0,0,0,20.55,24,Mailed check,1357.1,0
1,0,0,1,1,1,1,1,0,1,1,1,109.8,12,Automatic,4860.35,0
0,0,0,1,1,0,0,1,1,0,1,1,69.5,24,Automatic,3418.2,0
0,0,0,1,1,0,0,0,0,0,1,0,48.85,1,Mailed check,631.4,0
0,0,0,0,0,0,0,0,0,1,1,1,25.25,1,Automatic,186.3,0
1,0,0,1,1,0,0,1,1,1,1,1,102.85,12,Automatic,6976.75,0
0,0,0,1,1,1,1,0,1,1,1,1,87.55,1,Automatic,4884.85,0
0,0,0,1,1,0,1,0,0,1,1,1,78.55,1,Automatic,522.95,0
1,1,1,0,0,0,0,0,0,1,1,1,34.55,1,Automatic,362.6,0
0,0,0,1,1,1,1,1,0,1,1,0,92.05,12,Electronic check,5755.8,0
0,1,1,1,0,0,0,1,0,1,1,0,85.05,12,Electronic check,3355.65,0
0,0,0,1,0,0,0,0,0,0,0,0,19.7,24,Mailed check,406.95,0
0,0,0,1,0,0,0,0,0,0,0,1,20.0,1,Automatic,137.6,1
0,1,0,1,0,0,0,0,1,1,1,0,95.15,1,Electronic check,2395.7,0
0,1,0,1,1,0,1,1,0,0,1,0,84.25,1,Electronic check,1968.1,0
1,1,0,1,1,0,1,1,0,0,1,1,104.6,12,Automatic,6819.45,0
1,0,0,1,1,0,1,1,1,0,1,0,111.65,24,Electronic check,7943.45,0
1,1,0,1,1,0,1,0,0,0,1,1,90.05,1,Automatic,4547.25,1
1,1,1,1,1,0,1,1,1,1,1,1,110.75,1,Automatic,4687.9,1
0,1,0,1,1,1,0,0,0,0,1,1,55.0,1,Automatic,2473.95,0
0,1,1,1,1,1,1,1,1,0,1,1,89.85,24,Automatic,6562.9,0
0,0,0,1,0,0,0,0,0,0,0,0,20.35,12,Mailed check,176.3,0
0,0,0,0,0,1,0,0,1,1,1,1,54.55,12,Automatic,2236.2,0
0,1,1,1,1,0,1,1,0,1,1,0,105.5,1,Electronic check,6985.65,1
0,0,0,1,0,0,0,1,1,0,1,1,99.45,24,Automatic,3109.9,0
0,1,0,1,1,1,1,1,1,0,1,1,70.9,24,Automatic,4911.35,0
1,1,1,1,1,1,0,1,0,1,1,1,104.55,12,Automatic,5794.65,1
0,1,0,1,1,0,0,0,0,1,1,0,85.25,1,Electronic check,855.3,1
0,1,1,1,1,0,0,0,0,0,0,1,25.4,24,Automatic,1620.2,0
0,1,1,1,0,0,0,0,0,0,1,0,56.15,1,Electronic check,2499.3,1
0,0,0,1,0,0,0,0,0,1,1,0,89.55,1,Electronic check,89.55,1
1,0,0,1,0,0,1,1,0,1,1,1,89.85,12,Automatic,4287.2,0
0,1,1,1,1,0,0,0,0,1,0,0,25.25,1,Electronic check,394.85,0
1,1,0,1,1,0,0,0,0,1,1,0,94.55,1,Electronic check,1899.65,1
0,0,0,1,0,0,0,0,0,1,1,0,45.7,1,Mailed check,45.7,1
0,1,1,1,1,0,0,1,1,1,1,0,69.65,12,Electronic check,3442.15,0
1,0,0,1,1,0,1,0,0,0,1,0,89.5,1,Electronic check,161.5,1
1,0,0,1,0,0,0,0,0,0,1,1,70.0,1,Automatic,1732.6,0
0,0,0,1,0,0,0,0,0,1,1,1,69.55,1,Automatic,222.3,1
0,0,0,1,0,0,0,1,0,1,1,0,74.6,1,Mailed check,74.6,1
0,1,1,1,0,0,0,0,0,0,0,0,20.1,24,Mailed check,655.3,0
0,0,0,1,1,0,0,0,0,0,0,0,24.8,1,Mailed check,475.25,0
1,0,0,1,0,0,0,0,0,0,0,0,19.65,1,Electronic check,164.3,1
0,0,0,1,0,0,0,0,1,1,1,1,95.1,1,Automatic,865.1,0
