SeniorCity,Partner,Dependents,Service1,Service2,Security,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,InternetService,AutoPayment_flag,Charges,Contract_months,Contract_x_Charges,PaymentMethod_simple,Demand,Class_flag
1,0,0,1,1,0,0,0,0,1,1,0,76.1,1,76.1,Electronic check,1712.7,1
0,0,0,1,0,1,1,1,0,0,1,0,61.2,12,734.4000000000001,Mailed check,2021.2,0
0,1,1,1,0,0,1,1,1,0,1,0,86.8,12,1041.6,Mailed check,1940.8,0
1,0,0,1,0,0,0,0,0,1,1,0,89.35,1,89.35,Electronic check,567.8,0
0,0,0,1,0,0,0,0,0,0,0,0,19.7,1,19.7,Mailed check,220.35,0
0,0,0,1,0,0,0,0,0,0,0,0,20.25,1,20.25,Mailed check,20.25,0
0,1,1,1,0,0,0,1,0,0,1,0,76.05,24,1825.1999999999998,Electronic check,5436.45,0
1,1,0,1,1,0,0,1,0,1,1,0,100.8,1,100.8,Electronic check,3437.5,0
0,1,1,1,1,0,0,1,0,1,1,0,74.55,1,74.55,Electronic check,3015.75,0
0,0,1,1,0,1,0,0,0,1,1,0,73.6,1,73.6,Mailed check,73.6,1
0,0,0,1,0,0,0,0,0,1,1,1,64.9,12,778.8000000000001,Automatic,1509.8,0
1,0,0,1,1,0,0,0,0,1,1,0,95.45,1,95.45,Electronic check,396.1,1
0,0,0,1,0,0,0,1,1,1,1,0,90.4,1,90.4,Electronic check,356.65,0
0,1,1,0,0,0,1,1,1,0,1,1,60.3,24,1447.1999999999998,Automatic,4109.0,0
0,0,1,1,1,0,1,0,0,1,1,0,81.85,1,81.85,Mailed check,3141.7,0
0,1,1,1,1,0,0,0,0,0,0,0,24.8,24,595.2,Mailed check,1229.1,0
1,1,0,1,1,0,0,0,0,1,1,0,74.9,1,74.9,Electronic check,2303.35,1
0,1,1,1,0,0,0,1,1,0,1,0,75.55,24,1813.1999999999998,Mailed check,2054.4,0
1,1,1,1,1,0,1,0,0,0,1,0,101.15,1,101.15,Electronic check,3741.85,0
0,0,1,1,1,1,0,1,0,1,1,1,78.75,12,945.0,Automatic,3682.45,0
0,0,0,1,0,0,0,0,0,1,0,1,19.25,1,19.25,Automatic,19.25,0
0,0,0,1,0,1,0,0,1,1,1,0,89.05,1,89.05,Electronic check,1886.25,0
0,0,0,1,1,1,1,1,1,0,1,1,115.05,24,2761.2,Automatic,4895.1,0
1,1,0,1,0,0,0,0,0,1,1,0,69.35,1,69.35,Electronic check,341.6,0
0,0,0,1,0,0,0,0,0,1,1,0,80.6,1,80.6,Electronic check,415.55,1
0,1,1,1,1,1,1,0,1,0,1,1,110.05,12,1320.6,Automatic,5686.4,0
0,0,0,1,0,0,0,0,0,1,0,1,19.9,24,477.59999999999997,Automatic,1355.1,0
0,1,1,1,0,1,1,0,1,0,1,1,80.3,12,963.5999999999999,Automatic,3058.65,1
1,1,0,1,0,0,0,1,0,1,1,0,93.15,1,93.15,Electronic check,2231.05,1
0,1,0,1,1,0,0,0,1,1,1,1,91.5,1,91.5,Automatic,3236.35,0
1,0,0,1,1,1,1,0,1,0,1,1,82.45,12,989.4000000000001,Automatic,4350.1,1
0,1,1,0,0,0,1,1,1,1,1,0,60.0,24,1440.0,Electronic check,4264.0,0
0,0,0,1,0,0,0,0,0,1,1,0,44.8,1,44.8,Electronic check,44.8,0
0,1,1,1,0,1,0,0,0,0,1,0,48.6,12,583.2,Mailed check,422.3,0
0,0,0,0,0,1,1,0,1,1,1,1,60.05,24,1441.1999999999998,Automatic,4176.7,0
0,1,0,1,1,0,1,0,1,1,1,1,102.7,1,102.7,Automatic,5138.1,0
1,1,0,1,0,0,0,0,1,1,1,0,82.9,1,82.9,Electronic check,880.05,0
1,0,0,1,0,0,0,0,0,1,1,0,70.35,1,70.35,Electronic check,139.05,1
1,1,1,0,0,0,0,0,0,1,1,0,35.9,1,35.9,Electronic check,973.65,0
1,0,0,1,1,0,0,1,0,1,1,1,82.65,1,82.65,Automatic,1470.05,0
0,1,1,1,0,0,0,0,0,1,0,0,19.85,24,476.40000000000003,Mailed check,739.35,0
0,0,0,1,0,0,0,0,0,1,0,0,19.2,12,230.39999999999998,Mailed check,161.95,0
0,0,0,1,1,0,1,1,0,1,1,1,94.9,12,1138.8000000000002,Automatic,4422.95,0
0,0,0,1,1,0,0,0,0,1,1,0,73.85,1,73.85,Electronic check,511.25,1
0,0,0,1,1,0,0,1,0,0,1,0,80.6,1,80.6,Mailed check,155.8,1
0,1,1,1,1,0,1,1,1,1,1,1,75.8,12,909.5999999999999,Automatic,5293.95,1
0,0,0,1,1,0,1,1,0,1,1,0,104.6,24,2510.3999999999996,Electronic check,4759.85,1
0,0,0,1,1,1,1,1,1,1,1,0,88.15,24,2115.6000000000004,Electronic check,6148.45,0
0,0,0,1,0,0,1,0,0,1,1,1,94.8,1,94.8,Automatic,3565.65,0
0,1,0,1,1,0,1,1,0,1,1,0,103.4,1,103.4,Electronic check,6603.0,1
1,0,0,1,0,0,1,0,1,0,1,1,54.65,1,54.65,Automatic,1830.1,0
0,1,0,1,1,1,1,1,1,0,1,1,85.75,24,2058.0,Automatic,6223.8,0
0,1,1,1,1,1,1,1,0,1,1,1,67.45,1,67.45,Automatic,4508.65,0
0,0,0,1,0,0,0,0,0,0,0,0,20.5,12,246.0,Mailed check,1328.15,0
0,0,1,1,0,0,0,0,0,1,0,1,20.25,12,243.0,Automatic,865.0,0
1,0,0,1,1,0,0,0,0,1,1,0,72.1,1,72.1,Electronic check,72.1,0
0,0,0,1,0,0,0,0,0,1,1,0,90.4,1,90.4,Electronic check,168.2,1
0,1,0,1,0,0,0,0,0,0,0,1,19.45,24,466.79999999999995,Automatic,1303.5,0
0,0,0,0,0,0,0,0,0,1,1,0,44.95,1,44.95,Electronic check,996.85,0
1,1,0,1,0,1,1,1,0,0,1,1,97.0,12,1164.0,Automatic,6430.9,0
0,1,1,1,1,1,0,1,1,1,1,1,62.8,24,1507.1999999999998,Automatic,2278.75,0
0,0,1,1,0,0,0,0,0,0,1,0,44.6,12,535.2,Mailed check,681.4,0
1,0,0,1,0,0,0,0,0,1,1,0,89.15,1,89.15,Electronic check,574.35,0
0,1,1,1,1,0,1,1,0,1,1,1,84.8,1,84.8,Automatic,371.9,1
1,0,0,0,0,1,0,0,0,1,1,0,41.9,1,41.9,Electronic check,840.1,1
0,0,0,1,0,0,0,0,0,1,1,1,80.25,1,80.25,Automatic,846.0,1
1,0,0,1,1,1,0,0,0,1,1,0,54.1,1,54.1,Electronic check,889.0,0
0,1,0,1,1,0,1,0,1,1,1,0,105.25,24,2526.0,Electronic check,6823.4,0
1,1,0,0,0,1,0,0,0,0,1,1,30.75,1,30.75,Automatic,805.1,1
0,1,1,1,1,1,0,0,0,0,1,0,97.1,12,1165.1999999999998,Electronic check,4016.75,0
0,0,1,1,0,0,0,0,0,0,0,0,20.2,1,20.2,Mailed check,83.75,0
0,0,0,1,0,0,1,0,1,1,1,1,98.8,24,2371.2,Automatic,3959.15,0
0,1,0,1,0,0,0,1,0,0,1,1,50.3,12,603.5999999999999,Automatic,2878.55,0
0,0,0,1,0,0,0,0,0,1,0,0,20.55,24,493.20000000000005,Mailed check,945.7,0
0,0,0,1,0,0,0,0,1,1,1,1,75.9,1,75.9,Automatic,1373.05,0
0,0,0,1,0,0,0,1,0,0,1,1,96.5,1,96.5,Automatic,492.55,1
0,1,0,1,0,1,0,0,0,1,1,1,59.95,1,59.95,Automatic,1406.0,0
0,0,0,1,0,0,0,0,0,0,0,0,19.15,1,19.15,Mailed check,19.15,0
0,1,0,1,1,0,0,1,0,1,1,1,98.65,12,1183.8000000000002,Automatic,6962.85,0
0,1,1,1,1,1,1,1,1,1,1,1,112.6,24,2702.3999999999996,Automatic,8126.65,0
0,1,1,1,0,0,0,0,0,0,0,0,20.6,12,247.20000000000002,Mailed check,690.25,0
0,0,0,1,1,0,0,0,0,1,1,0,85.65,1,85.65,Electronic check,181.5,1
0,0,1,0,0,1,0,0,1,0,1,0,35.75,24,858.0,Mailed check,830.8,0
0,1,1,1,1,0,1,1,1,1,1,1,99.75,12,1197.0,Automatic,5608.4,0
0,0,0,1,0,0,1,0,0,1,1,1,96.1,1,96.1,Automatic,3646.8,0
0,0,0,1,1,0,1,1,1,0,1,1,85.1,12,1021.1999999999999,Automatic,3662.25,0
0,0,0,0,0,0,0,0,0,0,1,0,25.35,1,25.35,Mailed check,25.35,0
0,1,0,1,1,0,0,1,1,1,1,1,104.95,1,104.95,Automatic,2566.5,1
0,0,0,1,1,1,1,1,1,0,1,0,89.65,24,2151.6000000000004,Electronic check,5308.7,0
0,0,0,1,1,0,0,1,1,0,1,0,86.75,12,1041.0,Electronic check,1410.25,0
0,1,0,1,0,0,1,1,1,1,1,1,86.2,12,1034.4,Automatic,3339.05,0
0,0,0,1,0,0,1,0,0,0,1,0,50.65,1,50.65,Mailed check,50.65,1
1,1,1,0,0,1,1,1,1,1,1,1,64.8,24,1555.1999999999998,Automatic,4732.35,0
0,0,0,1,1,0,1,0,0,1,1,1,90.85,1,90.85,Automatic,90.85,1
0,0,0,1,1,0,1,1,0,1,1,1,108.1,24,2594.3999999999996,Automatic,5067.45,0
1,1,0,1,0,0,0,0,0,0,0,0,19.95,1,19.95,Mailed check,214.75,1
1,1,0,1,1,0,1,1,0,1,1,0,85.45,1,85.45,Electronic check,4874.7,1
0,0,0,0,0,1,1,1,1,1,1,0,54.75,12,657.0,Electronic check,2348.45,0
0,0,0,1,1,0,0,1,0,1,1,0,90.4,1,90.4,Mailed check,4063.0,0
0,0,1,1,0,0,0,0,0,0,1,0,44.0,1,44.0,Electronic check,44.0,0
0,0,0,1,1,0,0,0,0,1,1,1,95.6,1,95.6,Automatic,2595.25,0
1,1,0,1,1,0,1,1,1,1,1,1,84.8,1,84.8,Automatic,2309.55,0
1,0,0,1,0,0,0,0,0,1,1,0,44.3,1,44.3,Electronic check,89.3,0
0,0,0,1,0,0,0,0,0,0,0,0,19.9,1,19.9,Mailed check,367.55,0
1,1,0,1,1,0,0,0,0,1,1,0,95.05,1,95.05,Electronic check,3944.5,0
0,0,0,1,1,1,1,1,1,1,1,1,90.05,24,2161.2,Automatic,5965.95,0
1,1,0,1,1,1,0,1,1,1,1,1,109.9,1,109.9,Automatic,3694.7,0
0,0,0,1,0,0,1,0,0,1,1,1,73.95,1,73.95,Automatic,2524.45,1
1,0,0,0,0,0,0,1,1,1,1,0,54.6,1,54.6,Electronic check,1803.7,0
0,1,1,1,0,0,0,0,0,0,0,0,20.05,12,240.60000000000002,Mailed check,415.1,0
0,0,0,1,0,0,0,0,0,0,0,1,19.75,12,237.0,Automatic,624.15,0
0,0,0,1,0,0,0,0,0,0,0,1,20.05,12,240.60000000000002,Automatic,237.7,0
0,1,1,1,1,0,0,1,0,1,1,1,99.45,1,99.45,Automatic,7007.6,1
0,1,0,1,0,1,0,0,1,0,1,1,55.9,12,670.8,Automatic,3848.8,0
0,0,0,1,0,0,0,0,0,1,0,0,19.7,24,472.79999999999995,Mailed check,419.4,0
0,0,0,1,0,0,0,0,0,1,0,1,19.8,24,475.20000000000005,Automatic,1468.75,0
0,1,1,1,1,1,0,1,0,1,1,1,95.4,12,1144.8000000000002,Automatic,5812.0,0
1,1,1,1,0,0,1,0,0,1,1,0,93.95,1,93.95,Mailed check,2861.45,0
0,0,0,1,0,0,0,0,0,1,0,0,19.9,1,19.9,Mailed check,19.9,1
0,0,0,1,0,0,0,0,0,1,0,0,19.6,1,19.6,Mailed check,19.6,1
1,0,0,1,1,0,1,0,0,1,1,0,81.35,1,81.35,Electronic check,233.7,1
0,1,0,1,1,0,0,0,0,1,0,1,24.45,12,293.4,Automatic,1066.15,0
0,1,0,1,1,0,0,0,0,1,1,0,74.95,1,74.95,Electronic check,2149.05,0
0,0,0,1,1,0,1,1,1,1,1,0,87.35,1,87.35,Electronic check,4473.0,0
1,1,0,1,0,0,0,0,0,1,1,1,70.65,1,70.65,Automatic,3545.05,0
0,1,1,1,0,0,1,0,0,0,1,1,73.25,1,73.25,Automatic,1195.75,0
0,1,0,1,1,0,1,1,1,1,1,1,98.7,24,2368.8,Automatic,6858.9,0
0,1,1,1,1,0,0,0,0,1,0,0,24.8,24,595.2,Mailed check,1024.7,0
0,1,1,1,0,0,1,0,0,0,1,0,83.3,1,83.3,Electronic check,1845.9,1
1,0,0,1,0,0,0,1,0,1,1,1,75.3,1,75.3,Automatic,75.3,1
0,1,1,1,1,0,0,0,0,1,0,0,24.3,1,24.3,Mailed check,132.25,0
0,0,0,1,0,0,0,0,0,1,1,1,69.85,1,69.85,Automatic,515.45,0
0,0,1,1,1,0,1,1,1,0,1,1,100.55,12,1206.6,Automatic,2830.45,0
0,1,1,1,1,0,0,0,0,0,0,0,25.7,12,308.4,Mailed check,1110.5,0
0,0,0,0,0,1,1,1,0,0,1,1,40.7,1,40.7,Automatic,449.3,0
1,1,0,1,1,0,0,0,0,0,1,1,51.65,1,51.65,Automatic,2838.55,0
1,1,0,1,1,0,1,1,0,1,1,1,105.1,12,1261.1999999999998,Automatic,5376.4,0
0,1,1,1,1,0,0,0,0,0,1,0,85.95,1,85.95,Electronic check,858.6,0
0,0,0,1,1,0,0,0,0,1,1,1,75.6,1,75.6,Automatic,1395.05,0
0,1,0,1,1,1,0,0,1,0,1,1,58.25,12,699.0,Automatic,3975.7,0
0,1,1,1,0,0,0,0,0,1,0,0,19.4,1,19.4,Mailed check,1182.55,1
0,1,1,0,0,1,1,1,1,1,1,1,65.2,24,1564.8000000000002,Automatic,4784.45,0
0,0,0,1,0,1,0,1,0,0,1,0,53.45,1,53.45,Electronic check,119.5,0
0,0,0,1,0,0,0,0,0,1,1,1,45.4,1,45.4,Automatic,518.9,1
0,1,0,1,0,0,0,0,0,1,0,0,19.75,24,474.0,Electronic check,899.45,0
0,0,0,0,0,0,0,1,1,1,1,1,44.45,1,44.45,Automatic,1183.8,0
0,1,0,1,0,0,0,0,0,0,0,1,20.85,12,250.20000000000002,Automatic,720.05,0
0,1,1,1,1,1,1,1,1,1,1,1,114.05,24,2737.2,Automatic,8468.2,0
0,1,0,1,1,0,0,0,1,1,1,1,89.85,1,89.85,Automatic,3161.2,0
0,0,0,1,0,0,0,1,1,0,1,0,55.05,1,55.05,Mailed check,55.05,0
0,1,1,1,1,1,0,1,1,1,1,0,112.95,1,112.95,Electronic check,1882.55,0
1,0,0,1,1,1,0,0,0,0,1,1,101.55,1,101.55,Automatic,5070.4,0
0,1,0,1,1,1,1,1,1,1,1,0,114.65,12,1375.8000000000002,Mailed check,6049.5,0
0,0,1,1,1,1,0,0,0,0,1,0,64.8,1,64.8,Electronic check,1166.7,0
0,1,0,1,0,0,0,0,0,0,1,0,80.4,1,80.4,Electronic check,2937.65,0
0,0,0,1,1,0,1,1,0,1,1,0,105.9,1,105.9,Electronic check,6396.45,1
0,0,0,1,0,0,0,0,0,0,1,0,69.55,1,69.55,Mailed check,69.55,1
0,1,1,1,1,0,0,0,0,1,0,1,25.05,24,601.2,Automatic,1270.25,0
0,1,1,1,0,0,0,1,0,1,1,0,94.75,1,94.75,Electronic check,759.55,0
0,1,1,1,0,1,1,0,1,0,1,1,105.5,24,2532.0,Automatic,7611.55,0
0,0,0,1,1,0,0,0,0,0,0,0,24.7,12,296.4,Mailed check,1642.75,0
1,0,0,1,0,1,0,1,1,1,1,0,69.75,1,69.75,Mailed check,1545.4,0
0,1,0,0,0,0,1,1,1,1,1,1,60.2,1,60.2,Automatic,3582.4,0
0,1,1,1,0,0,0,0,0,1,1,0,81.05,1,81.05,Electronic check,2227.1,1
0,1,0,1,1,0,0,0,0,0,0,0,24.4,24,585.5999999999999,Mailed check,1417.9,0
0,0,0,1,1,0,1,1,0,1,1,0,104.15,1,104.15,Electronic check,2494.65,0
0,1,1,1,0,0,1,1,1,0,1,1,92.9,12,1114.8000000000002,Automatic,2768.35,0
0,1,1,1,0,0,1,1,1,0,1,1,80.8,24,1939.1999999999998,Automatic,2369.3,0
0,1,0,1,0,0,0,0,0,0,0,0,20.0,1,20.0,Mailed check,38.0,0
0,0,0,1,1,0,0,0,0,1,1,0,75.1,1,75.1,Electronic check,75.1,0
0,0,1,1,0,0,0,0,0,0,0,0,19.65,1,19.65,Mailed check,100.9,0
0,1,0,1,0,0,1,0,0,1,1,1,69.45,1,69.45,Automatic,1614.05,0
0,1,1,1,1,0,0,1,0,0,1,0,101.15,1,101.15,Electronic check,385.9,1
0,0,0,1,1,0,1,0,0,1,1,0,99.8,1,99.8,Electronic check,673.25,1
1,1,0,1,1,1,1,1,1,1,1,1,116.05,24,2785.2,Automatic,8404.9,0
0,0,0,0,0,0,0,0,1,1,1,0,40.05,24,961.1999999999999,Mailed check,2799.75,0
1,1,0,1,1,0,0,1,1,0,1,0,102.1,24,2450.3999999999996,Electronic check,6538.45,0
0,1,1,1,1,0,1,0,0,1,1,0,89.7,12,1076.4,Electronic check,6588.95,0
0,0,1,1,0,0,0,0,0,0,0,0,19.9,24,477.59999999999997,Mailed check,868.1,0
0,1,1,1,0,0,0,0,0,0,1,0,55.95,1,55.95,Electronic check,734.35,1
1,0,0,1,0,0,0,0,0,0,0,0,20.65,12,247.79999999999998,Mailed check,330.6,0
0,0,0,1,0,0,0,0,0,1,1,0,55.0,1,55.0,Electronic check,55.0,1
0,1,0,1,0,0,0,1,0,1,1,0,70.05,1,70.05,Mailed check,564.4,0
0,1,0,1,0,1,0,0,1,0,1,0,53.6,1,53.6,Mailed check,1315.35,0
0,1,1,1,0,0,1,0,0,1,1,0,74.7,1,74.7,Electronic check,74.7,1
0,0,0,1,1,0,1,0,0,1,1,0,80.25,1,80.25,Electronic check,1861.5,1
1,1,1,1,0,0,1,0,1,1,1,0,76.05,1,76.05,Electronic check,2747.2,0
0,1,1,1,0,1,1,1,1,1,1,0,75.7,1,75.7,Electronic check,554.05,0
0,0,0,1,0,0,0,0,1,1,1,0,96.1,1,96.1,Electronic check,453.4,1
0,0,1,1,0,0,0,0,0,0,1,1,69.0,1,69.0,Automatic,994.8,1
0,1,1,1,0,0,0,0,0,0,0,0,19.65,24,471.59999999999997,Mailed check,225.75,0
0,1,0,0,0,1,0,1,0,1,1,1,45.3,1,45.3,Automatic,2145.0,1
1,0,0,1,0,0,0,0,0,1,1,0,81.45,1,81.45,Electronic check,1671.6,0
0,1,0,1,1,0,1,1,1,1,1,1,108.5,12,1302.0,Automatic,8003.8,0
0,1,1,1,0,0,1,0,0,1,1,0,83.55,1,83.55,Electronic check,680.05,1
0,1,1,1,1,0,0,0,0,1,1,1,84.5,24,2028.0,Automatic,6130.85,0
0,0,0,1,1,0,1,0,0,1,1,0,100.15,1,100.15,Electronic check,1415.0,0
0,0,0,1,1,0,1,1,1,1,1,1,88.6,24,2126.3999999999996,Automatic,6201.95,0
0,0,1,1,1,0,0,0,0,1,1,0,74.35,1,74.35,Electronic check,74.35,1
0,1,1,1,1,0,1,1,0,1,1,1,104.8,24,2515.2,Automatic,6597.25,0
0,0,0,1,0,0,1,0,0,1,1,0,59.0,1,59.0,Electronic check,114.15,0
0,1,0,1,0,1,0,0,0,1,1,0,74.4,1,74.4,Electronic check,139.4,1
1,1,0,1,1,0,1,0,0,0,1,1,64.05,12,768.5999999999999,Automatic,3902.6,0
0,0,0,1,0,0,0,0,0,0,0,0,20.4,1,20.4,Mailed check,20.4,0
0,0,0,0,0,0,1,1,0,1,1,1,43.75,12,525.0,Automatic,903.6,1
0,1,0,1,0,1,1,0,1,0,1,0,60.9,1,60.9,Mailed check,1785.65,0
0,1,0,1,0,0,0,0,0,0,0,1,19.8,24,475.20000000000005,Automatic,1397.65,0
1,0,0,0,0,0,1,0,0,0,1,0,28.45,1,28.45,Electronic check,131.05,1
0,0,0,1,1,1,1,1,0,1,1,1,99.7,1,99.7,Automatic,1238.45,1
0,0,0,1,1,1,1,1,1,0,1,1,116.25,12,1395.0,Automatic,3899.05,0
1,1,0,1,1,1,0,0,0,1,1,1,80.7,24,1936.8000000000002,Automatic,5676.0,0
0,1,1,1,1,1,0,0,0,0,1,1,65.2,12,782.4000000000001,Automatic,4543.15,0
0,1,1,1,0,1,0,1,1,1,1,1,84.05,1,84.05,Automatic,4326.8,0
0,0,1,1,1,1,1,1,1,1,1,1,79.45,24,1906.8000000000002,Automatic,5502.55,0
1,0,0,1,1,0,1,1,0,1,1,0,94.1,1,94.1,Electronic check,1782.4,1
0,0,1,1,1,0,0,1,0,1,1,0,78.0,1,78.0,Mailed check,851.8,0
0,1,0,1,0,0,0,0,1,1,1,0,94.2,1,94.2,Electronic check,167.5,1
0,1,1,1,1,0,0,0,1,1,1,0,80.5,1,80.5,Electronic check,502.85,1
0,0,0,1,0,0,0,0,0,0,0,0,19.85,1,19.85,Mailed check,19.85,0
1,1,1,1,0,1,0,1,1,0,1,1,94.3,12,1131.6,Automatic,1818.3,0
0,0,0,1,1,1,0,1,0,1,1,0,106.45,1,106.45,Electronic check,6300.15,0
1,1,0,1,1,0,0,0,0,1,1,0,74.35,1,74.35,Electronic check,334.8,1
0,0,0,1,1,0,1,0,1,1,1,1,105.45,1,105.45,Automatic,5916.95,0
0,0,0,1,1,1,1,1,1,1,1,1,95.0,1,95.0,Automatic,2852.4,0
0,0,0,1,1,0,0,1,1,0,1,1,104.8,1,104.8,Automatic,4131.95,1
0,0,0,1,0,1,0,0,1,0,1,0,54.3,12,651.5999999999999,Mailed check,1546.3,0
1,1,0,1,0,0,0,0,0,0,1,0,70.05,1,70.05,Electronic check,302.6,0
1,1,0,1,0,1,0,0,0,1,1,1,75.2,1,75.2,Automatic,1929.35,1
0,0,0,1,0,0,0,0,0,0,0,1,20.05,1,20.05,Automatic,265.45,0
0,1,1,1,1,0,1,1,0,1,1,0,105.4,12,1264.8000000000002,Electronic check,6989.45,0
1,1,0,1,1,0,0,0,0,1,1,0,51.6,1,51.6,Electronic check,1442.0,0
0,1,1,1,1,0,0,0,0,0,1,1,85.5,1,85.5,Automatic,4713.4,0
0,0,0,1,1,0,0,0,0,0,1,1,75.6,1,75.6,Automatic,1758.6,1
0,1,0,1,1,0,0,1,0,1,1,0,100.05,1,100.05,Electronic check,3480.0,1
0,0,0,1,0,1,0,1,0,0,1,0,91.25,12,1095.0,Electronic check,4738.3,0
1,1,1,1,1,1,1,1,1,1,1,1,115.75,24,2778.0,Automatic,8399.15,0
0,1,1,1,1,0,1,0,1,1,1,1,94.7,12,1136.4,Automatic,5430.35,0
0,1,1,1,0,0,0,0,0,0,0,0,19.6,24,470.40000000000003,Mailed check,686.95,0
1,0,0,1,1,0,1,1,1,1,1,1,99.9,24,2397.6000000000004,Automatic,5706.3,0
0,1,1,1,0,0,0,0,0,1,0,1,21.1,24,506.40000000000003,Automatic,490.65,0
0,1,1,1,0,0,0,0,0,0,0,1,20.05,24,481.20000000000005,Automatic,1360.25,0
0,0,0,1,0,0,0,0,0,1,1,0,79.95,1,79.95,Electronic check,174.45,0
1,1,1,1,1,0,0,1,1,1,1,1,107.15,12,1285.8000000000002,Automatic,7379.8,0
0,0,0,1,1,0,0,0,0,1,1,0,85.0,1,85.0,Electronic check,85.0,1
0,0,0,1,1,0,0,1,0,1,1,0,89.55,1,89.55,Electronic check,1021.75,0
0,1,0,1,1,0,1,0,0,1,1,1,81.55,1,81.55,Automatic,5029.05,0
0,1,1,1,0,1,1,1,0,1,1,0,58.45,12,701.4000000000001,Mailed check,1955.4,0
0,1,0,1,0,0,1,0,0,1,1,1,95.65,12,1147.8000000000002,Automatic,6744.2,0
0,1,1,1,0,0,1,1,1,1,1,1,80.6,24,1934.3999999999999,Automatic,4946.7,0
0,1,1,1,1,1,1,1,1,1,1,1,113.1,24,2714.3999999999996,Automatic,8248.5,0
0,0,0,1,1,0,0,0,0,1,1,0,58.95,1,58.95,Mailed check,601.6,0
0,0,0,1,0,0,0,0,0,0,0,0,19.55,1,19.55,Mailed check,19.55,0
0,0,0,1,1,0,0,0,0,1,1,1,86.05,1,86.05,Automatic,834.1,1
0,0,0,0,0,1,0,0,1,1,1,1,45.55,1,45.55,Automatic,597.0,1
0,1,1,1,0,0,0,0,0,1,1,1,78.95,12,947.4000000000001,Automatic,2647.2,0
0,1,1,1,0,0,1,0,0,1,1,0,86.3,1,86.3,Mailed check,3266.0,1
0,0,0,1,1,0,1,0,1,1,1,1,105.05,12,1260.6,Automatic,6744.25,0
1,1,0,1,1,1,1,1,0,1,1,1,101.9,12,1222.8000000000002,Automatic,5265.5,0
0,0,0,1,0,0,0,0,0,0,0,0,19.75,1,19.75,Mailed check,311.6,0
0,1,1,1,1,1,1,1,0,1,1,1,110.3,24,2647.2,Automatic,7966.9,0
0,1,1,1,1,1,1,1,1,1,1,1,115.6,24,2774.3999999999996,Automatic,8220.4,0
0,1,1,1,0,0,0,0,0,0,0,1,19.35,24,464.40000000000003,Automatic,1153.25,0
0,1,1,1,1,0,0,0,0,1,0,1,25.6,24,614.4000000000001,Automatic,514.75,0
0,0,0,1,1,0,1,0,0,1,1,1,80.35,1,80.35,Automatic,2596.15,1
0,1,1,1,1,1,0,1,0,1,1,1,68.75,12,825.0,Automatic,3808.0,0
0,0,0,1,0,0,0,0,0,0,0,1,19.9,1,19.9,Automatic,19.9,0
0,0,0,1,0,1,1,0,1,0,1,0,70.6,12,847.1999999999999,Mailed check,2708.2,0
0,0,0,1,0,0,0,0,0,0,1,0,70.2,1,70.2,Electronic check,760.05,0
0,0,0,1,0,0,0,0,1,1,1,0,49.3,1,49.3,Electronic check,49.3,0
0,1,0,1,1,0,1,0,1,1,1,0,107.25,12,1287.0,Electronic check,6033.3,0
0,1,0,1,1,0,0,0,0,1,0,0,23.6,1,23.6,Mailed check,89.05,0
0,1,1,1,0,1,0,0,0,0,1,1,69.7,1,69.7,Automatic,516.15,0
0,1,1,1,1,0,0,1,0,1,1,1,99.5,24,2388.0,Automatic,5861.75,0
0,0,0,1,0,0,0,1,1,0,1,1,64.3,1,64.3,Automatic,445.95,0
0,1,1,1,0,1,0,1,1,1,1,1,70.85,24,1700.3999999999999,Automatic,4973.4,0
0,1,1,1,0,1,0,0,1,0,1,0,101.9,12,1222.8000000000002,Electronic check,1667.25,0
0,1,0,1,1,1,1,0,1,0,1,1,73.5,24,1764.0,Automatic,5357.75,0
0,0,0,1,1,0,0,1,0,1,1,0,100.25,1,100.25,Electronic check,3527.6,1
0,0,0,0,0,0,1,1,1,1,1,1,40.4,12,484.79999999999995,Automatic,422.6,0
0,1,1,1,0,0,0,0,0,1,0,1,19.25,24,462.0,Automatic,1103.25,0
1,0,0,1,1,0,1,0,1,0,1,1,59.6,24,1430.4,Automatic,2754.0,0
0,0,0,1,0,0,0,1,1,0,1,1,64.9,12,778.8000000000001,Automatic,697.25,0
0,1,0,1,1,0,1,0,0,0,1,1,100.3,12,1203.6,Automatic,5614.45,1
1,1,0,1,1,0,1,1,1,1,1,0,110.85,1,110.85,Electronic check,3204.4,0
0,1,0,1,0,1,1,0,1,1,1,0,81.05,24,1945.1999999999998,Mailed check,4747.65,0
0,1,1,1,1,1,0,1,0,0,1,1,98.05,12,1176.6,Automatic,3082.1,0
0,0,0,1,0,0,0,0,0,1,1,0,70.5,1,70.5,Electronic check,597.9,0
1,1,0,1,1,1,1,0,0,1,1,0,94.55,1,94.55,Electronic check,3365.4,0
0,0,0,1,0,0,0,0,0,1,0,0,19.65,1,19.65,Mailed check,38.8,0
0,1,1,1,0,0,0,0,0,0,0,0,19.0,1,19.0,Mailed check,233.55,1
0,0,0,1,0,1,0,0,0,0,1,0,75.3,1,75.3,Mailed check,75.3,1
1,0,0,1,1,0,0,1,0,1,1,0,89.2,1,89.2,Electronic check,346.2,1
0,1,1,1,0,0,0,0,0,1,0,0,19.0,1,19.0,Mailed check,19.0,0
